"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
302.36	-302.57	-508.04	-129.06	1248.40	1147.24
302.37	-301.93	-508.17	-129.55	1248.87	1146.29
302.38	-301.04	-508.80	-129.88	1248.34	1145.41
302.39	-300.97	-507.86	-130.75	1246.83	1144.63
302.40	-299.34	-508.63	-131.62	1246.11	1143.81
302.41	-298.88	-509.75	-131.63	1246.07	1142.89
302.42	-299.74	-508.82	-131.76	1243.68	1140.65
302.43	-299.70	-509.33	-132.25	1243.65	1141.71
302.44	-299.76	-510.38	-133.08	1241.14	1140.15
302.45	-299.53	-510.20	-134.08	1241.64	1139.64
302.46	-300.07	-509.57	-134.37	1241.66	1138.78
302.47	-299.62	-509.37	-134.77	1240.54	1138.34
302.48	-299.71	-511.10	-135.27	1240.75	1137.30
302.49	-301.28	-512.07	-135.42	1240.52	1137.43
302.50	-300.33	-511.88	-135.67	1240.61	1136.26
302.51	-300.83	-511.99	-136.09	1238.71	1137.63
302.52	-300.81	-513.04	-136.99	1237.44	1134.97
302.53	-301.33	-513.17	-137.87	1238.37	1133.95
302.54	-301.70	-513.94	-137.63	1239.48	1133.22
302.55	-302.88	-515.13	-137.37	1237.38	1132.98
302.56	-303.04	-515.21	-137.31	1237.44	1133.10
302.57	-304.84	-515.39	-137.80	1235.57	1131.48
302.58	-304.54	-518.47	-138.67	1236.01	1131.69
302.59	-306.27	-516.88	-138.95	1236.52	1131.62
302.60	-305.28	-517.75	-139.25	1235.91	1131.19
302.61	-306.32	-518.03	-139.37	1236.17	1131.37
302.62	-308.07	-519.15	-138.36	1235.25	1131.35
302.63	-309.33	-519.95	-137.89	1240.39	1135.53
302.64	-310.84	-518.63	-138.60	1235.13	1130.45
302.65	-310.50	-522.06	-139.85	1234.01	1130.19
302.66	-309.94	-522.52	-140.48	1236.08	1130.87
302.67	-312.25	-522.91	-139.53	1235.25	1131.14
302.68	-313.11	-522.69	-138.45	1235.39	1131.96
302.69	-314.63	-523.99	-137.99	1236.08	1131.87
302.70	-314.76	-527.88	-138.46	1235.09	1131.66
302.71	-316.27	-525.71	-139.66	1235.04	1131.35
302.72	-318.29	-525.76	-140.40	1235.90	1131.97
302.73	-318.40	-526.72	-139.97	1236.49	1131.16
302.74	-318.43	-528.46	-138.74	1236.36	1133.25
302.75	-319.05	-527.51	-137.23	1235.84	1133.17
302.76	-317.74	-528.53	-137.29	1236.04	1132.26
302.77	-321.80	-527.14	-138.78	1237.54	1132.96
302.78	-322.21	-527.04	-140.14	1237.99	1133.24
302.79	-323.64	-527.11	-139.32	1236.55	1135.89
302.80	-324.20	-527.37	-137.16	1237.16	1135.73
302.81	-325.72	-527.25	-136.18	1237.49	1136.35
302.82	-327.44	-526.71	-136.30	1237.34	1135.01
302.83	-327.51	-528.38	-136.92	1236.94	1134.75
302.84	-327.67	-525.81	-138.19	1236.91	1136.02
302.85	-329.23	-525.28	-137.93	1237.38	1137.97
302.86	-328.76	-526.59	-136.06	1237.77	1137.72
302.87	-331.20	-526.47	-134.39	1236.86	1137.31
302.88	-331.96	-525.83	-133.70	1239.46	1137.29
302.89	-332.29	-526.56	-134.47	1239.02	1137.54
302.90	-331.39	-523.85	-135.65	1240.23	1138.32
302.91	-332.86	-526.69	-136.34	1239.76	1138.45
302.92	-333.11	-523.52	-134.86	1239.86	1140.06
302.93	-334.51	-522.50	-131.93	1239.64	1140.51
302.94	-334.52	-521.48	-131.08	1240.47	1139.54
302.95	-334.73	-521.30	-132.57	1240.01	1137.53
302.96	-335.18	-520.58	-133.50	1240.26	1139.77
302.97	-337.51	-522.80	-133.61	1241.31	1140.98
302.98	-335.85	-519.86	-132.95	1240.42	1142.34
302.99	-335.72	-519.74	-131.31	1240.76	1140.61
303.00	-337.04	-517.81	-129.11	1239.26	1140.50
303.01	-336.98	-517.57	-128.55	1242.24	1142.09
303.02	-337.63	-517.64	-131.06	1240.74	1143.12
303.03	-338.24	-516.08	-132.69	1242.12	1142.10
303.04	-336.48	-517.09	-131.73	1242.97	1142.67
303.05	-337.76	-515.98	-129.59	1241.57	1142.56
303.06	-337.50	-514.61	-127.36	1241.70	1143.87
303.07	-337.19	-514.57	-126.62	1244.21	1141.91
303.08	-335.88	-512.49	-128.10	1243.94	1142.42
303.09	-336.67	-512.39	-130.30	1245.06	1148.95
303.10	-336.03	-511.14	-130.94	1245.30	1147.77
303.11	-336.32	-511.91	-129.14	1248.02	1145.65
303.12	-336.19	-510.99	-126.45	1247.12	1141.98
303.13	-335.68	-510.20	-124.42	1247.13	1143.53
303.14	-335.59	-510.42	-124.02	1247.37	1147.99
303.15	-335.51	-509.43	-126.50	1248.43	1149.71
303.16	-335.60	-509.21	-129.08	1250.25	1147.93
303.17	-335.34	-508.62	-128.46	1251.32	1146.19
303.18	-334.96	-507.34	-125.24	1250.52	1147.79
303.19	-335.10	-507.42	-122.44	1251.47	1149.43
303.20	-334.94	-507.02	-121.22	1252.21	1148.14
303.21	-334.49	-507.46	-121.56	1252.25	1149.77
303.22	-332.24	-505.77	-123.16	1255.20	1154.36
303.23	-333.74	-505.42	-124.72	1254.17	1155.59
303.24	-332.94	-505.86	-123.63	1253.98	1152.02
303.25	-333.42	-504.18	-119.94	1257.41	1149.85
303.26	-332.15	-504.14	-116.42	1257.79	1153.29
303.27	-332.17	-504.67	-115.12	1258.79	1157.71
303.28	-332.10	-502.90	-115.70	1258.86	1159.43
303.29	-331.85	-503.48	-117.26	1261.00	1157.77
303.30	-330.32	-501.63	-117.22	1266.99	1156.74
303.31	-331.50	-501.74	-115.12	1263.11	1159.27
303.32	-329.95	-500.40	-111.80	1265.37	1160.34
303.33	-331.05	-500.33	-108.69	1264.24	1161.57
303.34	-329.34	-499.64	-106.82	1265.93	1164.31
303.35	-330.13	-499.08	-106.65	1266.88	1167.39
303.36	-329.63	-497.51	-107.17	1265.84	1168.00
303.37	-329.05	-499.76	-106.89	1269.62	1166.26
303.38	-327.72	-495.21	-103.75	1271.21	1166.44
303.39	-328.22	-494.83	-100.25	1272.44	1171.33
303.40	-327.69	-493.29	-97.49	1273.48	1175.17
303.41	-327.67	-493.50	-95.76	1273.57	1176.97
303.42	-327.05	-491.64	-95.12	1276.62	1177.19
303.43	-325.39	-492.04	-94.15	1278.19	1177.04
303.44	-324.97	-488.53	-92.97	1279.52	1179.98
303.45	-324.28	-490.45	-90.51	1282.02	1181.47
303.46	-322.81	-486.40	-87.03	1283.88	1183.16
303.47	-323.78	-485.01	-84.05	1285.10	1186.78
303.48	-322.20	-482.69	-82.07	1284.95	1189.58
303.49	-321.24	-482.08	-81.36	1287.67	1189.03
303.50	-322.07	-480.92	-80.54	1290.11	1191.03
303.51	-319.87	-480.22	-78.34	1292.60	1193.34
303.52	-318.71	-475.88	-75.61	1294.28	1195.85
303.53	-317.63	-472.27	-72.87	1294.74	1198.99
303.54	-316.56	-471.84	-70.61	1296.46	1200.06
303.55	-317.60	-470.90	-68.95	1297.42	1202.66
303.56	-315.99	-468.93	-67.71	1299.36	1202.19
303.57	-314.82	-468.82	-67.17	1299.61	1202.60
303.58	-313.35	-465.58	-66.09	1302.60	1204.96
303.59	-313.24	-466.05	-63.73	1304.57	1206.87
303.60	-311.20	-461.66	-61.48	1304.35	1208.75
303.61	-311.28	-459.09	-60.03	1306.50	1211.37
303.62	-308.75	-458.17	-59.83	1306.37	1209.61
303.63	-309.83	-456.43	-59.97	1306.82	1208.68
303.64	-309.14	-455.15	-59.39	1308.60	1209.61
303.65	-308.37	-454.59	-59.19	1310.04	1211.64
303.66	-307.58	-452.30	-58.43	1309.81	1213.70
303.67	-306.83	-452.23	-57.59	1310.57	1212.85
303.68	-306.93	-449.09	-57.29	1309.03	1210.88
303.69	-305.59	-447.94	-57.80	1311.34	1211.84
303.70	-304.61	-446.11	-59.29	1312.58	1211.30
303.71	-304.90	-447.21	-60.29	1311.24	1211.32
303.72	-304.23	-446.53	-60.12	1310.51	1211.47
303.73	-304.10	-445.22	-60.11	1310.41	1211.91
303.74	-305.05	-444.48	-60.06	1308.43	1212.31
303.75	-302.71	-445.71	-61.12	1309.96	1210.86
303.76	-301.37	-444.09	-62.48	1309.02	1208.41
303.77	-301.70	-443.91	-63.67	1310.55	1209.41
303.78	-301.40	-442.81	-64.93	1310.47	1209.94
303.79	-300.93	-442.85	-65.71	1309.91	1209.02
303.80	-300.37	-443.28	-65.50	1310.72	1206.43
303.81	-300.33	-443.18	-65.61	1308.02	1205.49
303.82	-301.17	-442.04	-66.61	1311.66	1205.12
303.83	-298.33	-440.09	-68.55	1307.46	1204.53
303.84	-296.94	-443.59	-69.91	1307.35	1203.39
303.85	-297.11	-443.67	-70.53	1306.96	1202.84
303.86	-295.97	-443.40	-71.30	1306.52	1199.99
303.87	-295.15	-443.82	-71.67	1304.15	1200.89
303.88	-293.85	-445.15	-71.73	1306.01	1198.14
303.89	-292.90	-445.64	-72.69	1303.42	1196.82
303.90	-291.01	-447.22	-74.20	1301.94	1197.11
303.91	-289.34	-448.41	-76.05	1301.17	1197.33
303.92	-288.25	-447.71	-77.07	1300.61	1195.53
303.93	-288.23	-448.38	-77.51	1301.16	1193.12
303.94	-287.13	-451.33	-77.81	1300.29	1191.54
303.95	-286.72	-448.78	-78.36	1298.20	1192.64
303.96	-286.43	-451.94	-79.52	1295.33	1190.14
303.97	-283.07	-448.40	-80.77	1295.47	1188.90
303.98	-281.52	-453.35	-81.92	1296.40	1188.71
303.99	-282.07	-455.45	-83.47	1295.38	1186.72
304.00	-278.66	-456.06	-84.30	1293.53	1185.89
304.01	-280.00	-456.83	-84.40	1292.62	1184.20
304.02	-278.12	-458.46	-84.78	1289.06	1184.05
304.03	-278.47	-459.13	-85.86	1290.24	1184.27
304.04	-277.19	-459.92	-87.56	1290.97	1183.39
304.05	-277.11	-461.03	-88.46	1288.23	1182.31
304.06	-274.81	-461.81	-88.89	1286.39	1181.38
304.07	-275.67	-463.13	-89.54	1286.33	1181.13
304.08	-274.61	-463.62	-89.97	1284.36	1181.10
304.09	-273.32	-464.43	-90.00	1284.82	1181.88
304.10	-272.40	-465.35	-90.21	1284.07	1181.71
304.11	-270.93	-465.98	-90.61	1284.02	1182.32
304.12	-271.53	-467.02	-91.52	1283.08	1182.30
304.13	-270.79	-467.72	-91.68	1283.59	1182.14
304.14	-268.63	-467.94	-90.97	1283.56	1181.99
304.15	-268.79	-469.19	-90.58	1284.02	1182.92
304.16	-268.75	-468.46	-90.08	1284.11	1184.83
304.17	-267.08	-469.93	-89.97	1285.08	1185.99
304.18	-267.30	-471.92	-89.59	1284.26	1185.83
304.19	-265.76	-471.25	-89.02	1284.25	1186.12
304.20	-265.40	-471.86	-88.92	1287.10	1186.81
304.21	-264.27	-471.87	-88.49	1288.08	1187.48
304.22	-262.95	-472.27	-87.13	1292.23	1188.13
304.23	-263.26	-473.46	-86.16	1288.64	1190.26
304.24	-261.61	-472.72	-85.36	1288.03	1190.88
304.25	-260.71	-472.52	-84.85	1290.16	1192.16
304.26	-258.24	-472.12	-83.77	1292.03	1193.96
304.27	-259.01	-472.83	-82.15	1292.92	1194.72
304.28	-256.94	-472.05	-81.02	1292.93	1196.63
304.29	-257.65	-469.99	-79.54	1296.86	1198.48
304.30	-254.15	-470.02	-77.68	1297.69	1200.16
304.31	-254.90	-468.41	-75.59	1299.28	1201.55
304.32	-253.51	-467.81	-73.49	1302.87	1202.39
304.33	-253.56	-467.88	-72.13	1305.83	1204.94
304.34	-252.87	-466.80	-69.93	1307.13	1207.56
304.35	-251.17	-466.38	-67.38	1307.43	1208.69
304.36	-250.31	-462.19	-65.21	1311.41	1211.28
304.37	-250.28	-461.33	-63.02	1312.49	1213.20
304.38	-246.38	-458.91	-61.28	1314.63	1215.03
304.39	-247.32	-456.23	-59.26	1316.06	1215.93
304.40	-245.74	-454.14	-57.29	1318.36	1216.97
304.41	-246.42	-454.99	-55.93	1319.36	1218.65
304.42	-243.99	-451.49	-54.51	1321.71	1220.29
304.43	-243.97	-452.69	-52.79	1322.82	1221.39
304.44	-240.44	-448.29	-51.61	1320.89	1220.14
304.45	-240.70	-444.58	-50.96	1324.94	1222.94
304.46	-238.40	-443.56	-50.97	1325.96	1223.11
304.47	-238.64	-442.58	-50.53	1326.09	1223.26
304.48	-237.27	-440.54	-49.97	1327.07	1223.65
304.49	-235.89	-440.81	-50.33	1326.15	1223.75
304.50	-234.69	-438.25	-50.39	1326.84	1223.98
304.51	-234.06	-438.30	-50.94	1325.49	1223.42
304.52	-233.38	-435.18	-51.57	1326.08	1222.54
304.53	-234.04	-434.90	-52.51	1325.22	1223.47
304.54	-232.53	-433.96	-53.95	1325.22	1222.05
304.55	-233.63	-433.02	-54.73	1324.71	1221.47
304.56	-234.03	-433.53	-55.23	1322.37	1220.41
304.57	-233.10	-433.10	-56.15	1320.68	1218.65
304.58	-234.58	-431.90	-57.37	1319.31	1218.48
304.59	-233.95	-432.00	-59.39	1317.38	1217.29
304.60	-236.14	-431.14	-60.60	1316.83	1216.01
304.61	-236.78	-431.56	-61.52	1315.81	1214.95
304.62	-237.68	-432.10	-63.03	1314.32	1213.75
304.63	-237.80	-432.04	-64.27	1313.70	1213.03
304.64	-240.01	-432.37	-65.44	1312.59	1211.38
304.65	-241.62	-432.89	-66.49	1307.23	1208.82
304.66	-244.64	-434.27	-68.24	1308.84	1207.90
304.67	-244.73	-433.74	-70.11	1308.64	1206.45
304.68	-248.02	-435.08	-71.24	1305.04	1206.02
304.69	-248.63	-436.86	-72.23	1305.70	1204.53
304.70	-251.58	-437.14	-73.61	1303.53	1203.76
304.71	-251.95	-438.91	-75.09	1302.61	1200.32
304.72	-255.29	-439.99	-76.56	1300.77	1199.12
304.73	-257.06	-440.41	-77.94	1299.36	1197.97
304.74	-261.01	-442.64	-79.31	1298.51	1195.76
304.75	-261.14	-443.47	-80.92	1295.84	1194.14
304.76	-266.93	-445.98	-82.29	1293.44	1195.52
304.77	-266.82	-449.38	-83.40	1287.72	1191.15
304.78	-271.09	-448.64	-84.48	1289.79	1189.22
304.79	-272.07	-451.81	-86.20	1288.03	1188.31
304.80	-272.96	-454.56	-87.86	1287.92	1186.13
304.81	-276.19	-456.08	-89.11	1285.52	1183.02
304.82	-281.58	-459.02	-90.22	1283.64	1182.12
304.83	-280.42	-460.31	-91.94	1282.07	1180.49
304.84	-285.51	-462.74	-93.42	1277.61	1179.21
304.85	-285.82	-465.57	-94.42	1277.03	1177.35
304.86	-289.09	-467.17	-95.78	1276.12	1175.05
304.87	-288.17	-467.26	-97.38	1273.08	1174.79
304.88	-289.39	-470.70	-99.10	1272.30	1171.78
304.89	-291.58	-472.39	-100.40	1271.70	1169.70
304.90	-293.95	-473.32	-101.38	1269.32	1167.56
304.91	-294.31	-476.87	-102.92	1266.92	1166.46
304.92	-294.10	-477.23	-104.30	1265.53	1164.87
304.93	-296.16	-479.31	-105.42	1263.60	1164.45
304.94	-297.46	-481.43	-106.45	1261.89	1163.73
304.95	-298.77	-481.05	-107.46	1260.89	1162.13
304.96	-300.38	-483.36	-108.93	1259.86	1159.95
304.97	-300.34	-483.30	-109.75	1261.84	1159.89
304.98	-301.80	-487.92	-110.23	1259.00	1158.84
304.99	-302.78	-489.56	-111.23	1257.45	1157.82
305.00	-304.93	-490.45	-112.24	1257.21	1157.04
305.01	-305.34	-492.77	-113.46	1254.72	1156.72
305.02	-305.69	-493.60	-114.54	1253.14	1156.06
305.03	-306.25	-493.58	-115.28	1253.77	1154.25
305.04	-307.93	-494.97	-116.87	1251.45	1152.49
305.05	-308.11	-495.37	-118.31	1251.49	1152.49
305.06	-310.70	-498.33	-119.68	1249.32	1151.24
305.07	-310.92	-499.80	-121.12	1248.02	1149.93
305.08	-314.16	-499.71	-122.45	1247.46	1148.83
305.09	-313.45	-501.68	-124.03	1245.70	1147.87
305.10	-314.35	-503.46	-124.69	1244.47	1147.02
305.11	-314.94	-503.85	-124.95	1244.00	1146.84
305.12	-318.48	-504.62	-125.94	1242.75	1146.40
305.13	-318.45	-505.11	-126.56	1242.05	1147.10
305.14	-320.65	-506.40	-126.99	1242.71	1146.30
305.15	-321.12	-507.91	-127.06	1242.55	1146.69
305.16	-322.91	-508.80	-127.26	1243.03	1147.08
305.17	-322.93	-509.61	-127.96	1243.19	1145.69
305.18	-323.65	-510.63	-128.11	1241.43	1145.67
305.19	-323.34	-511.69	-128.00	1242.02	1147.88
305.20	-326.94	-511.76	-128.29	1242.24	1146.88
305.21	-326.75	-512.64	-128.36	1242.59	1147.01
305.22	-329.22	-513.09	-128.55	1242.78	1143.84
305.23	-329.15	-512.73	-128.41	1244.02	1146.47
305.24	-330.77	-514.55	-128.07	1243.42	1145.49
305.25	-330.89	-514.47	-128.53	1242.41	1146.60
305.26	-332.31	-515.06	-128.75	1243.73	1146.73
305.27	-332.06	-514.80	-128.65	1243.29	1147.55
305.28	-333.32	-514.81	-128.35	1243.83	1146.19
305.29	-332.93	-515.07	-128.41	1243.69	1146.79
305.30	-335.68	-515.88	-128.75	1245.52	1147.21
305.31	-335.01	-515.92	-128.54	1245.30	1146.81
305.32	-336.72	-517.04	-128.52	1245.42	1147.71
305.33	-337.69	-517.33	-128.83	1245.82	1146.42
305.34	-336.60	-517.56	-128.99	1245.21	1147.38
305.35	-334.80	-517.28	-128.91	1246.84	1147.08
305.36	-336.67	-516.90	-128.39	1246.31	1147.54
305.37	-336.31	-517.48	-128.54	1247.67	1147.09
305.38	-336.58	-518.30	-129.22	1247.99	1147.55
305.39	-336.71	-517.62	-129.67	1247.72	1147.14
305.40	-336.14	-517.29	-129.50	1248.29	1146.98
305.41	-335.71	-518.56	-129.50	1246.97	1146.83
305.42	-335.77	-518.45	-129.73	1247.54	1146.44
305.43	-335.23	-518.30	-129.80	1247.57	1145.39
305.44	-334.27	-517.03	-129.90	1248.18	1145.04
305.45	-335.45	-516.71	-130.40	1247.84	1146.29
305.46	-335.79	-516.65	-131.55	1246.92	1145.53
305.47	-334.42	-517.43	-131.99	1248.08	1144.81
305.48	-333.89	-516.87	-131.44	1247.97	1144.59
305.49	-333.75	-517.89	-131.12	1245.51	1143.06
305.50	-333.22	-517.95	-131.74	1245.23	1142.59
305.51	-333.30	-517.14	-132.96	1245.47	1141.80
305.52	-333.86	-517.41	-134.05	1245.53	1141.93
305.53	-332.23	-517.77	-134.48	1244.89	1141.47
305.54	-332.68	-517.50	-134.63	1244.96	1139.99
305.55	-331.29	-518.25	-134.52	1243.17	1139.41
305.56	-331.28	-517.62	-134.47	1243.23	1137.27
305.57	-329.52	-517.37	-135.63	1241.55	1136.88
305.58	-329.95	-517.25	-137.21	1242.35	1136.71
305.59	-329.46	-517.44	-138.77	1240.83	1135.64
305.60	-328.98	-517.48	-138.82	1238.79	1134.56
305.61	-329.71	-517.34	-138.00	1237.94	1132.77
305.62	-329.53	-517.90	-138.50	1237.22	1131.16
305.63	-329.07	-518.37	-139.92	1235.12	1131.01
305.64	-328.69	-518.70	-141.81	1236.03	1130.69
305.65	-329.13	-518.50	-142.89	1235.56	1129.57
305.66	-329.99	-519.47	-143.17	1234.94	1127.05
305.67	-329.04	-519.32	-143.47	1233.03	1125.53
305.68	-330.87	-520.25	-143.70	1232.05	1125.92
305.69	-331.40	-521.06	-144.76	1230.83	1124.85
305.70	-331.95	-520.28	-146.28	1229.18	1124.56
305.71	-331.88	-522.02	-147.29	1230.28	1122.46
305.72	-333.00	-522.15	-148.73	1229.20	1121.42
305.73	-332.83	-522.42	-148.82	1228.03	1119.92
305.74	-333.69	-523.27	-147.82	1227.76	1120.45
305.75	-333.60	-523.64	-148.62	1226.69	1119.83
305.76	-335.10	-524.37	-151.03	1225.24	1119.80
305.77	-334.58	-525.18	-152.22	1225.93	1118.98
305.78	-335.68	-526.32	-151.36	1225.41	1117.47
305.79	-335.69	-526.13	-151.67	1224.41	1117.44
305.80	-335.91	-526.20	-152.17	1224.55	1116.50
305.81	-335.83	-526.23	-151.23	1224.59	1117.26
305.82	-337.43	-527.84	-151.90	1224.11	1117.81
305.83	-337.13	-529.02	-153.93	1223.78	1117.44
305.84	-338.66	-527.93	-153.51	1224.05	1116.32
305.85	-338.36	-529.23	-152.31	1224.33	1116.74
305.86	-339.49	-530.42	-152.22	1223.97	1118.15
305.87	-337.86	-530.00	-151.85	1224.31	1118.64
305.88	-338.56	-530.44	-151.55	1221.90	1119.68
305.89	-337.85	-530.33	-152.26	1223.96	1119.16
305.90	-339.15	-532.64	-152.85	1225.15	1118.76
305.91	-339.22	-532.91	-150.48	1224.80	1119.14
305.92	-339.93	-532.83	-148.97	1225.39	1120.98
305.93	-339.54	-533.17	-150.07	1226.57	1122.38
305.94	-339.76	-533.82	-148.60	1228.48	1124.10
305.95	-340.30	-534.13	-146.78	1227.76	1125.19
305.96	-338.86	-535.47	-147.43	1229.10	1124.75
305.97	-339.31	-534.09	-146.47	1230.15	1124.73
305.98	-339.65	-533.80	-143.61	1232.31	1128.59
305.99	-339.49	-533.37	-141.71	1233.29	1130.59
306.00	-339.04	-533.13	-141.74	1234.68	1131.04
306.01	-339.42	-531.83	-140.53	1235.45	1132.27
306.02	-339.60	-531.60	-138.09	1236.37	1133.42
306.03	-338.47	-531.37	-137.28	1237.87	1136.87
306.04	-340.69	-530.57	-135.50	1241.90	1137.76
306.05	-339.80	-526.68	-132.19	1241.35	1139.58
306.06	-339.15	-527.78	-130.54	1245.01	1143.55
306.07	-338.92	-526.48	-129.17	1245.04	1144.65
306.08	-339.67	-526.29	-126.73	1248.57	1146.41
306.09	-339.59	-523.73	-124.35	1250.55	1147.02
306.10	-340.06	-520.58	-122.86	1251.88	1149.95
306.11	-340.38	-520.74	-119.68	1255.56	1153.99
306.12	-340.53	-517.25	-115.56	1254.83	1156.57
306.13	-340.61	-513.44	-113.62	1259.45	1158.95
306.14	-342.01	-513.62	-112.33	1261.81	1163.27
306.15	-340.77	-509.11	-109.21	1265.51	1164.28
306.16	-342.29	-509.47	-106.18	1268.08	1167.24
306.17	-342.68	-505.73	-104.05	1269.83	1170.38
306.18	-341.84	-502.21	-101.03	1272.65	1172.88
306.19	-342.81	-502.18	-97.43	1275.80	1177.24
306.20	-342.90	-497.57	-94.57	1277.82	1178.62
306.21	-341.88	-491.67	-92.33	1280.53	1181.64
306.22	-344.29	-490.74	-89.61	1284.39	1184.39
306.23	-344.39	-487.46	-86.55	1287.31	1188.01
306.24	-344.56	-484.97	-83.72	1289.66	1192.23
306.25	-345.83	-481.50	-80.24	1293.33	1193.64
306.26	-344.98	-478.51	-76.79	1296.28	1199.13
306.27	-343.65	-475.57	-74.38	1299.76	1200.45
306.28	-344.30	-472.27	-71.54	1302.21	1203.29
306.29	-344.20	-466.89	-68.31	1305.42	1206.43
306.30	-345.96	-467.03	-65.94	1308.90	1210.90
306.31	-344.35	-461.79	-63.46	1310.22	1213.14
306.32	-343.11	-460.10	-60.24	1313.62	1216.01
306.33	-342.58	-457.73	-56.85	1316.54	1218.34
306.34	-343.26	-453.47	-54.78	1320.62	1220.03
306.35	-342.59	-451.81	-52.91	1322.61	1222.82
306.36	-341.46	-447.62	-50.19	1323.57	1226.55
306.37	-341.78	-443.56	-47.88	1325.75	1229.73
306.38	-340.67	-443.57	-46.16	1326.56	1230.59
306.39	-340.96	-439.41	-43.89	1331.06	1230.89
306.40	-339.88	-437.93	-41.85	1332.37	1232.54
306.41	-338.25	-436.78	-40.41	1332.23	1235.23
306.42	-337.62	-431.62	-39.02	1334.39	1237.14
306.43	-337.22	-428.92	-38.05	1335.52	1238.28
306.44	-337.02	-427.54	-36.84	1335.93	1239.10
306.45	-336.26	-424.73	-35.66	1337.40	1240.02
306.46	-334.54	-424.68	-34.27	1339.35	1239.59
306.47	-333.35	-423.01	-33.55	1339.27	1240.16
306.48	-332.34	-421.39	-33.77	1340.57	1239.92
306.49	-331.75	-420.69	-33.03	1340.44	1242.52
306.50	-329.59	-417.81	-32.11	1339.04	1241.62
306.51	-329.66	-415.87	-32.50	1340.39	1240.57
306.52	-327.81	-414.23	-32.75	1341.51	1239.97
306.53	-328.11	-413.56	-32.35	1337.99	1241.07
306.54	-325.38	-413.02	-32.13	1339.32	1241.28
306.55	-323.63	-412.45	-33.29	1338.78	1240.38
306.56	-323.38	-411.67	-34.09	1339.70	1239.65
306.57	-322.11	-410.01	-33.57	1335.20	1238.46
306.58	-319.80	-411.11	-34.29	1337.93	1237.48
306.59	-317.36	-409.74	-35.26	1336.72	1236.41
306.60	-317.49	-410.63	-35.45	1335.82	1235.49
306.61	-316.80	-410.97	-36.38	1332.93	1236.06
306.62	-315.52	-412.33	-37.40	1333.04	1235.34
306.63	-312.44	-411.69	-37.67	1329.26	1232.74
306.64	-310.84	-412.19	-38.01	1331.36	1231.53
306.65	-310.04	-412.07	-39.15	1330.03	1231.23
306.66	-306.56	-413.53	-40.29	1327.96	1232.07
306.67	-306.62	-414.90	-40.17	1327.33	1230.42
306.68	-304.40	-415.62	-41.39	1326.51	1227.74
306.69	-303.78	-417.31	-43.50	1326.02	1228.05
306.70	-302.64	-418.97	-43.46	1322.79	1227.08
306.71	-301.07	-417.61	-43.54	1321.65	1227.11
306.72	-297.88	-420.22	-45.53	1320.53	1224.79
306.73	-297.41	-420.01	-47.54	1319.63	1223.82
306.74	-295.42	-422.78	-47.87	1318.94	1224.48
306.75	-295.64	-425.19	-48.54	1317.02	1222.77
306.76	-292.31	-425.51	-50.76	1315.23	1220.73
306.77	-292.00	-427.98	-52.08	1315.24	1218.22
306.78	-289.09	-428.58	-52.14	1314.24	1220.13
306.79	-288.94	-431.09	-54.00	1314.26	1220.65
306.80	-286.00	-432.87	-56.28	1310.57	1218.16
306.81	-285.90	-433.13	-57.29	1310.70	1214.50
306.82	-283.27	-435.55	-58.58	1308.84	1214.35
306.83	-282.94	-436.93	-60.31	1307.71	1216.00
306.84	-279.15	-438.21	-61.51	1307.20	1214.53
306.85	-278.85	-439.87	-62.91	1305.68	1211.57
306.86	-277.61	-442.72	-64.98	1304.64	1210.29
306.87	-276.88	-442.19	-66.81	1304.22	1210.87
306.88	-274.68	-443.71	-67.57	1301.88	1209.51
306.89	-274.22	-446.21	-69.32	1301.21	1206.66
306.90	-270.99	-446.83	-71.57	1299.76	1204.40
306.91	-271.52	-449.06	-72.69	1301.49	1205.34
306.92	-269.71	-451.36	-73.86	1297.48	1205.50
306.93	-268.80	-451.77	-76.17	1298.88	1201.86
306.94	-266.39	-453.86	-78.11	1295.04	1197.70
306.95	-265.85	-453.51	-79.13	1293.87	1195.56
306.96	-264.43	-455.20	-80.34	1294.50	1196.97
306.97	-264.07	-457.16	-82.42	1292.20	1195.31
306.98	-263.42	-457.40	-84.28	1290.86	1192.26
306.99	-261.95	-461.27	-85.71	1288.96	1191.14
307.00	-261.15	-461.33	-87.60	1288.66	1188.79
307.01	-260.36	-462.60	-89.59	1286.92	1187.74
307.02	-259.01	-464.13	-91.38	1285.97	1182.44
307.03	-259.66	-464.52	-93.35	1285.18	1179.58
307.04	-257.64	-466.56	-95.09	1281.58	1179.27
307.05	-258.05	-471.35	-96.89	1281.67	1176.57
307.06	-256.50	-470.28	-99.45	1278.89	1173.40
307.07	-256.53	-472.07	-101.85	1277.43	1169.70
307.08	-255.68	-473.15	-103.85	1273.97	1167.67
307.09	-255.14	-474.00	-106.03	1272.31	1165.36
307.10	-255.32	-476.02	-108.71	1272.24	1162.41
307.11	-254.30	-476.76	-111.41	1268.19	1159.48
307.12	-253.82	-479.66	-113.47	1266.04	1156.90
307.13	-255.25	-483.08	-115.90	1264.00	1154.98
307.14	-255.47	-483.92	-119.02	1262.61	1151.72
307.15	-253.80	-486.12	-121.44	1259.42	1149.11
307.16	-252.80	-487.74	-123.66	1257.90	1146.59
