"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
14.26	-302.41	-483.36	-100.94	1273.07	1173.35
14.27	-301.45	-483.22	-101.07	1273.29	1172.24
14.28	-302.43	-483.82	-101.10	1274.09	1172.68
14.29	-302.77	-483.80	-100.79	1272.31	1172.81
14.30	-301.71	-483.01	-100.73	1272.27	1172.38
14.31	-301.87	-483.34	-101.03	1271.93	1172.33
14.32	-301.26	-485.16	-101.23	1272.79	1172.18
14.33	-302.13	-483.90	-100.84	1273.36	1173.21
14.34	-301.70	-484.46	-100.94	1272.95	1173.18
14.35	-302.71	-484.14	-101.09	1274.41	1172.79
14.36	-300.56	-483.12	-101.20	1274.71	1172.70
14.37	-301.70	-484.05	-101.02	1274.35	1172.93
14.38	-301.60	-483.08	-100.67	1274.19	1173.02
14.39	-302.10	-483.93	-101.23	1272.98	1172.39
14.40	-301.07	-484.34	-101.31	1272.13	1172.67
14.41	-301.40	-484.09	-101.15	1271.72	1172.63
14.42	-301.76	-483.98	-101.05	1273.34	1172.55
14.43	-302.13	-483.17	-101.11	1272.45	1172.58
14.44	-301.99	-483.66	-101.44	1274.28	1172.97
14.45	-301.68	-483.19	-101.22	1273.07	1173.23
14.46	-302.14	-484.80	-100.87	1272.43	1173.03
14.47	-300.89	-484.43	-101.27	1275.27	1173.00
14.48	-301.74	-483.31	-101.55	1272.74	1173.02
14.49	-301.79	-484.56	-101.49	1274.09	1172.54
14.50	-302.99	-483.92	-101.16	1274.84	1173.10
14.51	-302.00	-485.14	-101.20	1274.00	1172.75
14.52	-301.40	-483.78	-101.61	1272.44	1173.05
14.53	-299.58	-483.97	-101.57	1271.65	1172.99
14.54	-301.62	-484.00	-101.13	1273.45	1172.51
14.55	-301.21	-483.83	-101.28	1272.97	1172.23
14.56	-305.09	-484.19	-101.63	1272.93	1173.01
14.57	-300.72	-483.28	-101.63	1273.84	1174.14
14.58	-302.04	-483.48	-101.62	1273.66	1173.13
14.59	-301.95	-483.48	-101.27	1273.80	1173.31
14.60	-302.03	-483.53	-101.70	1274.03	1172.58
14.61	-302.29	-484.06	-101.75	1273.60	1173.15
14.62	-301.86	-482.94	-101.41	1272.89	1173.45
14.63	-302.08	-483.66	-101.49	1272.64	1171.49
14.64	-301.64	-483.06	-101.66	1272.71	1173.43
14.65	-301.50	-483.60	-101.89	1272.79	1173.17
14.66	-302.03	-485.52	-101.86	1271.58	1172.09
14.67	-301.36	-484.24	-101.48	1271.73	1173.28
14.68	-301.61	-484.56	-101.67	1272.78	1173.43
14.69	-301.89	-483.32	-102.11	1273.69	1174.15
14.70	-302.69	-483.49	-101.77	1273.86	1173.27
14.71	-301.74	-483.47	-101.75	1272.84	1173.00
14.72	-302.22	-483.65	-101.59	1273.95	1174.51
14.73	-302.84	-482.73	-101.98	1273.64	1173.64
14.74	-301.65	-482.73	-102.17	1273.99	1172.77
14.75	-301.66	-483.23	-101.64	1273.93	1173.25
14.76	-301.84	-482.82	-101.76	1274.91	1173.46
14.77	-302.15	-482.96	-102.23	1272.45	1173.08
14.78	-302.46	-483.04	-102.11	1273.52	1173.19
14.79	-301.66	-482.66	-102.01	1273.07	1172.91
14.80	-302.23	-482.97	-101.68	1274.11	1173.88
14.81	-302.61	-482.77	-102.02	1273.11	1173.25
14.82	-303.52	-483.61	-102.43	1273.85	1173.48
14.83	-302.57	-482.95	-101.91	1273.76	1173.56
14.84	-301.57	-482.95	-101.89	1274.54	1173.18
14.85	-301.96	-482.30	-102.05	1274.36	1173.48
14.86	-301.36	-482.80	-102.18	1273.71	1174.02
14.87	-302.23	-483.07	-102.14	1274.05	1173.26
14.88	-302.00	-482.69	-101.63	1275.03	1173.18
14.89	-301.86	-482.82	-101.99	1274.93	1173.66
14.90	-302.01	-483.49	-102.35	1273.20	1173.53
14.91	-301.74	-482.72	-102.05	1274.59	1173.04
14.92	-300.97	-483.05	-101.92	1273.21	1173.45
14.93	-300.69	-483.25	-101.74	1274.94	1173.43
14.94	-301.55	-482.98	-102.18	1274.38	1173.17
14.95	-301.77	-482.67	-102.29	1275.49	1175.44
14.96	-301.33	-483.25	-101.67	1271.62	1173.18
14.97	-301.41	-485.63	-101.90	1273.75	1173.28
14.98	-302.43	-483.16	-102.07	1273.64	1173.52
14.99	-302.56	-483.37	-102.16	1272.61	1173.57
15.00	-301.82	-484.29	-101.90	1274.07	1173.52
15.01	-301.57	-483.22	-101.63	1271.37	1172.64
15.02	-301.12	-482.25	-102.01	1272.09	1173.28
15.03	-301.78	-482.48	-102.04	1274.77	1174.13
15.04	-301.03	-483.72	-101.79	1273.43	1173.33
15.05	-302.00	-484.21	-101.61	1272.45	1173.12
15.06	-300.75	-483.12	-101.69	1273.19	1173.24
15.07	-301.14	-483.45	-102.09	1274.98	1172.78
15.08	-300.26	-483.63	-101.70	1272.69	1172.69
15.09	-300.51	-483.40	-101.42	1273.28	1173.60
15.10	-300.50	-483.84	-101.72	1274.08	1172.99
15.11	-301.78	-482.59	-101.69	1272.68	1173.29
15.12	-301.36	-482.69	-101.56	1276.24	1173.06
15.13	-301.31	-483.28	-101.37	1272.63	1173.17
15.14	-301.09	-483.88	-101.25	1273.12	1174.04
15.15	-300.96	-484.18	-101.77	1273.06	1172.82
15.16	-300.27	-483.73	-101.52	1272.03	1173.08
15.17	-300.80	-483.13	-101.16	1273.76	1172.98
15.18	-301.19	-483.20	-101.27	1271.81	1172.76
15.19	-301.15	-484.56	-101.30	1273.00	1173.15
15.20	-300.19	-484.87	-101.48	1273.60	1176.02
15.21	-301.07	-483.80	-101.21	1273.65	1173.97
15.22	-301.68	-484.32	-100.93	1273.06	1173.21
15.23	-301.01	-483.64	-101.55	1273.54	1172.54
15.24	-300.88	-484.47	-101.36	1273.62	1173.05
15.25	-300.45	-484.10	-101.13	1273.79	1172.98
15.26	-300.02	-483.32	-101.09	1273.72	1172.41
15.27	-301.72	-483.85	-101.01	1273.22	1173.22
15.28	-300.53	-483.79	-101.48	1273.11	1172.85
15.29	-301.08	-484.83	-101.29	1273.76	1172.36
15.30	-300.06	-483.44	-100.89	1273.74	1172.89
15.31	-301.57	-482.63	-101.30	1273.85	1172.08
15.32	-300.96	-483.65	-101.38	1272.99	1171.55
15.33	-301.79	-483.91	-101.31	1272.60	1172.63
15.34	-302.29	-484.47	-101.20	1273.87	1173.09
15.35	-301.38	-484.70	-101.09	1273.63	1172.93
15.36	-301.85	-484.08	-101.48	1272.46	1172.96
15.37	-301.46	-485.46	-101.55	1273.85	1173.66
15.38	-301.38	-483.63	-101.21	1274.03	1173.42
15.39	-303.01	-483.89	-101.21	1274.18	1172.73
15.40	-301.49	-484.15	-101.39	1273.41	1172.67
15.41	-301.86	-483.46	-101.49	1274.68	1171.40
15.42	-302.04	-482.92	-101.38	1268.31	1173.00
15.43	-301.64	-483.93	-101.10	1274.40	1172.21
15.44	-301.50	-484.25	-101.45	1274.50	1172.44
15.45	-301.45	-483.26	-101.78	1274.22	1172.76
15.46	-302.22	-483.69	-101.41	1274.52	1172.80
15.47	-301.77	-483.17	-101.23	1274.13	1173.72
15.48	-301.84	-485.89	-101.37	1274.87	1172.50
15.49	-301.76	-479.59	-101.64	1273.96	1173.29
15.50	-301.54	-484.13	-101.33	1274.17	1172.70
15.51	-302.43	-484.42	-101.20	1274.17	1172.75
15.52	-301.04	-483.90	-101.48	1274.10	1172.67
15.53	-302.26	-484.13	-101.87	1278.65	1174.61
15.54	-302.41	-485.85	-101.59	1274.10	1173.03
15.55	-301.94	-483.92	-101.35	1274.60	1173.12
15.56	-301.25	-483.77	-101.32	1274.35	1172.92
15.57	-303.10	-483.88	-101.73	1274.24	1172.58
15.58	-301.74	-483.79	-101.84	1274.64	1172.94
15.59	-301.64	-484.40	-101.37	1276.06	1173.59
15.60	-301.51	-485.11	-101.48	1273.13	1173.38
15.61	-301.77	-483.82	-101.78	1273.66	1172.02
15.62	-301.64	-483.99	-101.78	1274.27	1172.35
15.63	-301.95	-483.63	-101.60	1274.19	1173.08
15.64	-301.90	-483.25	-101.31	1275.54	1172.76
15.65	-301.70	-483.49	-101.74	1274.81	1172.87
15.66	-301.86	-482.30	-101.95	1273.33	1171.72
15.67	-302.01	-482.94	-101.52	1273.91	1173.01
15.68	-301.32	-483.09	-101.48	1272.44	1173.16
15.69	-301.79	-484.00	-101.62	1273.96	1173.15
15.70	-301.90	-483.22	-101.87	1273.28	1173.06
15.71	-302.20	-484.21	-101.71	1272.39	1173.11
15.72	-301.93	-484.54	-101.45	1273.88	1170.78
15.73	-301.99	-483.26	-101.72	1273.59	1172.50
15.74	-301.79	-483.00	-101.95	1273.73	1172.88
15.75	-301.77	-482.64	-101.81	1274.37	1173.21
15.76	-302.01	-483.70	-101.69	1273.47	1172.91
15.77	-300.91	-482.69	-101.56	1273.24	1173.15
15.78	-301.71	-483.59	-102.05	1273.38	1175.00
15.79	-301.64	-483.85	-101.96	1273.75	1173.30
15.80	-301.20	-483.20	-101.82	1272.99	1173.13
15.81	-301.66	-483.63	-101.77	1273.93	1173.44
15.82	-301.30	-482.93	-102.04	1273.30	1173.38
15.83	-301.30	-481.92	-102.17	1273.11	1172.35
15.84	-301.25	-483.33	-101.96	1272.85	1172.96
15.85	-301.92	-483.38	-101.68	1273.14	1173.74
15.86	-302.03	-483.49	-102.10	1271.64	1173.55
15.87	-301.47	-485.35	-102.06	1272.94	1173.63
15.88	-301.75	-483.91	-101.89	1272.64	1173.85
15.89	-302.76	-483.50	-101.82	1273.54	1172.69
15.90	-300.88	-483.26	-101.77	1273.99	1173.61
15.91	-300.49	-483.48	-102.41	1272.35	1173.60
15.92	-301.27	-482.97	-102.14	1271.96	1174.11
15.93	-301.68	-482.05	-101.90	1273.86	1173.68
15.94	-301.10	-483.47	-102.29	1272.86	1173.28
15.95	-300.19	-484.43	-102.22	1273.90	1173.66
15.96	-301.10	-482.23	-102.41	1273.08	1173.86
15.97	-300.68	-482.63	-102.02	1272.35	1173.57
15.98	-301.34	-482.41	-101.97	1272.83	1173.40
15.99	-301.91	-483.23	-102.36	1274.52	1173.07
16.00	-301.96	-481.54	-102.43	1271.37	1173.48
16.01	-302.44	-483.96	-102.05	1273.42	1174.47
16.02	-302.48	-482.61	-101.96	1273.34	1173.69
16.03	-302.42	-482.65	-102.18	1273.57	1173.95
16.04	-301.62	-483.14	-102.40	1275.48	1173.28
16.05	-301.73	-482.33	-102.09	1274.24	1173.23
16.06	-302.34	-481.77	-101.90	1273.39	1174.16
16.07	-301.77	-483.53	-102.10	1274.58	1173.37
16.08	-301.29	-482.79	-102.25	1273.61	1173.47
16.09	-301.62	-483.16	-101.90	1273.08	1173.55
16.10	-301.63	-483.46	-101.86	1274.35	1172.90
16.11	-301.71	-482.71	-101.85	1274.42	1173.36
16.12	-300.84	-484.13	-102.16	1274.58	1173.30
16.13	-301.49	-483.62	-101.98	1274.28	1173.55
16.14	-302.59	-481.88	-101.53	1274.51	1173.67
16.15	-301.87	-482.36	-101.79	1274.56	1173.51
16.16	-302.06	-482.72	-101.92	1274.77	1173.53
16.17	-301.87	-481.98	-101.69	1274.25	1173.67
16.18	-302.40	-482.47	-101.61	1274.51	1174.27
16.19	-301.79	-483.63	-101.47	1273.70	1173.42
16.20	-301.85	-483.40	-101.72	1271.61	1173.33
16.21	-302.22	-482.93	-101.81	1272.19	1173.76
16.22	-301.68	-482.66	-101.24	1274.53	1173.50
16.23	-302.03	-483.81	-101.32	1274.13	1173.34
16.24	-301.89	-484.27	-101.50	1273.63	1174.09
16.25	-301.71	-484.12	-101.45	1274.36	1173.85
16.26	-302.41	-483.19	-101.39	1272.43	1173.05
16.27	-302.10	-482.68	-101.01	1274.14	1173.11
16.28	-301.69	-484.14	-101.38	1274.55	1173.24
16.29	-301.84	-484.02	-101.43	1274.23	1172.89
16.30	-302.55	-482.97	-101.06	1273.74	1170.28
16.31	-301.88	-483.55	-100.98	1273.98	1172.91
16.32	-301.57	-483.79	-101.02	1274.73	1172.70
16.33	-302.29	-483.76	-101.17	1274.13	1172.68
16.34	-301.53	-484.48	-101.18	1272.10	1172.44
16.35	-300.45	-484.19	-100.72	1273.32	1173.36
16.36	-301.76	-484.40	-100.90	1272.57	1172.90
16.37	-301.12	-484.86	-101.10	1273.35	1173.05
16.38	-301.60	-483.91	-100.92	1273.10	1173.31
16.39	-302.68	-484.55	-100.71	1273.87	1173.30
16.40	-302.18	-483.52	-100.68	1276.20	1173.24
16.41	-300.18	-484.80	-101.00	1274.73	1171.44
16.42	-301.37	-483.62	-101.15	1273.47	1172.55
16.43	-303.85	-484.53	-100.74	1273.16	1172.48
16.44	-301.44	-484.45	-100.74	1274.28	1172.22
16.45	-302.17	-484.27	-100.86	1273.63	1173.35
16.46	-301.49	-486.76	-101.07	1273.97	1172.32
16.47	-303.26	-486.31	-100.89	1272.91	1171.55
16.48	-301.44	-483.81	-100.65	1273.29	1172.49
16.49	-300.67	-485.07	-101.01	1269.11	1172.42
16.50	-302.30	-485.53	-101.10	1272.97	1172.33
16.51	-301.92	-484.28	-100.95	1273.38	1171.58
16.52	-301.64	-483.23	-100.91	1273.58	1173.20
16.53	-301.09	-484.14	-100.90	1273.48	1172.77
16.54	-301.58	-483.19	-101.24	1272.71	1172.40
16.55	-303.40	-484.77	-101.08	1266.40	1172.41
16.56	-301.37	-484.94	-100.88	1272.75	1172.25
16.57	-302.21	-484.22	-101.09	1274.63	1172.62
16.58	-300.85	-483.54	-101.21	1272.81	1172.23
16.59	-300.76	-484.57	-101.29	1273.69	1171.40
16.60	-301.89	-484.30	-101.10	1273.05	1172.58
16.61	-301.28	-484.77	-101.00	1274.12	1172.62
16.62	-301.32	-482.45	-101.56	1272.52	1171.92
16.63	-301.84	-485.01	-101.32	1273.66	1173.09
16.64	-300.70	-483.64	-101.20	1272.74	1173.10
16.65	-300.90	-483.25	-101.27	1273.81	1172.32
16.66	-300.53	-484.19	-101.33	1273.92	1172.65
16.67	-301.37	-483.82	-101.61	1272.55	1172.70
16.68	-301.40	-484.28	-101.29	1274.13	1171.17
16.69	-301.36	-484.29	-101.16	1273.09	1172.11
16.70	-302.31	-484.33	-101.66	1273.01	1173.28
16.71	-301.36	-484.20	-101.59	1271.62	1172.54
16.72	-301.32	-483.92	-101.49	1273.19	1172.52
16.73	-301.21	-483.61	-101.41	1272.75	1172.90
16.74	-300.49	-483.85	-101.48	1273.33	1171.87
16.75	-301.87	-485.41	-101.91	1273.39	1172.69
16.76	-301.08	-483.81	-101.55	1274.34	1171.18
16.77	-301.70	-484.06	-101.32	1275.33	1173.58
16.78	-301.23	-483.70	-101.69	1273.21	1173.11
16.79	-301.82	-483.57	-101.76	1273.89	1172.68
16.80	-301.16	-483.05	-101.72	1274.00	1173.32
16.81	-301.58	-483.27	-101.54	1273.02	1172.37
16.82	-301.72	-484.00	-101.48	1274.31	1175.39
16.83	-301.14	-482.88	-101.99	1274.46	1173.13
16.84	-300.97	-481.92	-101.84	1275.30	1173.05
16.85	-301.24	-482.93	-101.50	1272.99	1174.74
16.86	-301.23	-483.83	-101.70	1273.38	1174.50
16.87	-301.95	-483.97	-101.86	1273.01	1172.74
16.88	-301.35	-483.22	-101.90	1273.86	1174.29
16.89	-302.71	-484.44	-101.76	1274.14	1173.42
16.90	-302.08	-482.49	-101.47	1272.32	1173.39
16.91	-302.33	-483.39	-101.98	1274.34	1173.87
16.92	-301.51	-483.56	-101.98	1274.05	1174.69
16.93	-301.15	-484.57	-101.68	1272.34	1174.62
16.94	-302.29	-483.68	-101.63	1273.02	1173.47
16.95	-301.11	-483.77	-101.77	1274.38	1173.71
16.96	-301.56	-483.14	-102.12	1274.17	1173.73
16.97	-301.73	-483.62	-101.98	1270.32	1175.67
16.98	-301.82	-482.41	-101.60	1273.88	1172.88
16.99	-302.80	-482.34	-101.95	1272.77	1173.40
17.00	-301.59	-482.46	-102.01	1272.90	1173.63
17.01	-304.18	-482.77	-101.88	1274.07	1173.27
17.02	-301.49	-481.98	-101.75	1275.65	1173.13
17.03	-302.07	-482.49	-101.68	1277.22	1173.16
17.04	-300.57	-482.80	-102.16	1273.68	1173.49
17.05	-301.49	-483.27	-102.26	1274.19	1173.30
17.06	-301.54	-483.29	-101.87	1273.11	1173.54
17.07	-300.87	-483.22	-101.74	1272.93	1173.45
17.08	-301.81	-482.95	-102.03	1276.70	1173.25
17.09	-302.14	-482.12	-102.07	1275.07	1173.41
17.10	-300.43	-482.79	-101.87	1273.23	1173.34
17.11	-301.79	-483.63	-101.66	1273.94	1173.38
17.12	-303.83	-482.73	-102.07	1273.28	1173.20
17.13	-302.03	-483.04	-102.19	1274.52	1173.73
17.14	-300.86	-482.50	-101.85	1273.43	1173.10
17.15	-302.46	-484.40	-101.73	1273.73	1173.23
17.16	-300.79	-482.72	-101.85	1274.41	1174.08
17.17	-302.57	-483.80	-102.21	1274.31	1173.45
17.18	-302.18	-483.72	-101.97	1274.03	1173.36
17.19	-302.20	-482.75	-101.61	1275.30	1173.07
17.20	-302.24	-482.54	-101.90	1273.99	1173.85
17.21	-301.76	-483.15	-102.14	1273.95	1172.63
17.22	-303.57	-482.39	-101.94	1274.42	1171.22
17.23	-301.68	-483.77	-101.62	1272.88	1172.88
17.24	-301.34	-484.02	-101.65	1273.78	1172.92
17.25	-302.55	-484.31	-102.12	1272.33	1173.08
17.26	-301.61	-484.01	-101.80	1274.22	1173.51
17.27	-302.07	-483.06	-101.40	1274.04	1172.55
17.28	-302.52	-483.77	-101.59	1274.13	1174.13
17.29	-302.13	-483.38	-101.80	1273.83	1172.65
17.30	-301.82	-483.55	-101.90	1272.88	1172.56
17.31	-301.71	-483.52	-101.42	1273.44	1172.78
17.32	-301.83	-483.50	-101.40	1274.46	1172.69
17.33	-300.90	-484.17	-101.78	1273.39	1174.59
17.34	-301.35	-484.02	-101.67	1274.09	1171.25
17.35	-301.33	-484.04	-101.56	1274.59	1172.92
17.36	-301.48	-484.62	-101.19	1276.08	1172.01
17.37	-302.32	-484.77	-101.47	1273.81	1172.82
17.38	-301.41	-483.39	-101.73	1274.27	1172.62
17.39	-302.59	-485.09	-101.33	1273.46	1171.26
17.40	-301.30	-484.62	-101.22	1274.33	1172.43
17.41	-301.80	-484.56	-101.42	1273.81	1172.74
17.42	-302.20	-484.39	-101.50	1273.47	1172.45
17.43	-302.00	-483.88	-101.44	1275.20	1171.78
17.44	-302.12	-482.91	-101.02	1273.41	1172.87
17.45	-302.84	-484.01	-101.12	1274.51	1172.86
17.46	-302.31	-484.35	-101.52	1273.24	1172.59
17.47	-300.59	-484.83	-101.34	1274.29	1172.44
17.48	-301.56	-483.36	-101.14	1272.92	1172.34
17.49	-301.48	-484.79	-101.20	1270.49	1173.62
17.50	-301.65	-483.11	-101.32	1274.10	1172.47
17.51	-302.54	-484.35	-101.50	1273.46	1172.67
17.52	-301.38	-484.60	-101.09	1273.54	1172.30
17.53	-300.92	-483.85	-100.96	1274.55	1172.64
17.54	-302.23	-482.93	-101.54	1272.74	1172.74
17.55	-301.60	-483.99	-101.48	1272.39	1174.28
17.56	-301.70	-484.71	-101.12	1273.10	1173.05
17.57	-302.45	-484.08	-101.06	1273.24	1172.96
17.58	-304.49	-482.80	-101.14	1272.50	1172.44
17.59	-302.69	-483.96	-101.51	1273.54	1172.57
17.60	-302.04	-484.52	-101.25	1277.07	1172.71
17.61	-301.84	-484.20	-101.00	1273.17	1170.45
17.62	-302.21	-484.38	-101.38	1273.79	1172.91
17.63	-302.39	-484.38	-101.69	1273.45	1173.15
17.64	-301.81	-483.68	-101.34	1272.53	1172.89
17.65	-302.12	-484.20	-101.24	1272.14	1172.76
17.66	-301.54	-483.61	-101.09	1273.84	1173.07
17.67	-301.99	-485.73	-101.55	1273.55	1172.32
17.68	-302.51	-483.82	-101.58	1273.28	1172.95
17.69	-301.34	-484.33	-101.05	1273.89	1173.05
17.70	-301.61	-484.14	-101.36	1273.71	1172.97
17.71	-302.47	-483.12	-101.53	1273.02	1172.87
17.72	-301.54	-483.00	-101.67	1275.02	1172.91
17.73	-301.92	-484.00	-101.49	1272.68	1172.92
17.74	-302.78	-483.96	-101.16	1272.35	1172.32
17.75	-300.84	-484.50	-101.74	1273.45	1172.75
17.76	-301.36	-484.08	-101.75	1277.51	1172.98
17.77	-302.13	-484.91	-101.46	1272.58	1173.80
17.78	-301.61	-483.17	-101.47	1271.85	1172.93
17.79	-301.55	-483.26	-101.51	1273.55	1173.29
17.80	-301.70	-483.77	-102.00	1273.67	1173.42
17.81	-301.58	-483.97	-101.69	1272.75	1173.32
17.82	-301.52	-483.09	-101.27	1271.15	1173.12
17.83	-301.98	-484.33	-101.82	1273.39	1172.78
17.84	-301.66	-484.00	-101.79	1273.27	1173.40
17.85	-301.88	-483.57	-101.79	1273.04	1173.61
17.86	-301.68	-482.45	-101.59	1273.90	1172.58
17.87	-300.40	-483.22	-101.60	1272.63	1173.52
17.88	-301.54	-483.41	-102.01	1274.14	1173.43
17.89	-301.92	-484.39	-101.89	1271.22	1172.97
17.90	-301.22	-484.19	-101.44	1273.68	1172.87
17.91	-301.71	-483.05	-101.63	1273.25	1173.81
17.92	-300.67	-483.08	-101.78	1273.04	1173.79
17.93	-300.72	-483.30	-101.99	1273.01	1173.53
17.94	-301.21	-483.52	-101.58	1273.03	1173.46
17.95	-301.41	-483.42	-101.50	1274.53	1173.48
17.96	-301.35	-483.16	-102.00	1273.03	1172.94
17.97	-302.61	-483.76	-101.78	1273.25	1172.72
17.98	-301.64	-483.68	-101.62	1273.36	1173.63
17.99	-299.86	-483.93	-101.66	1273.67	1173.77
18.00	-300.76	-483.71	-101.74	1274.50	1173.64
18.01	-301.00	-483.92	-102.08	1269.94	1174.38
18.02	-301.19	-481.06	-101.76	1273.96	1174.08
18.03	-301.67	-482.43	-101.67	1273.72	1173.88
18.04	-301.91	-483.30	-101.83	1273.97	1173.66
18.05	-300.79	-482.87	-101.90	1274.06	1173.97
18.06	-300.90	-481.86	-101.86	1275.24	1173.87
18.07	-300.96	-482.78	-101.55	1275.30	1173.73
18.08	-300.37	-482.10	-101.67	1274.05	1175.13
18.09	-300.99	-482.23	-102.11	1274.00	1173.94
18.10	-299.72	-482.06	-101.81	1274.43	1173.98
18.11	-301.35	-482.42	-101.67	1276.69	1173.84
18.12	-300.36	-482.86	-101.67	1273.56	1174.56
18.13	-301.35	-481.40	-101.78	1273.04	1175.26
18.14	-301.06	-480.56	-101.95	1274.08	1172.06
18.15	-302.23	-482.68	-101.55	1273.62	1173.91
18.16	-302.61	-481.95	-101.52	1273.56	1174.36
18.17	-301.25	-482.29	-102.05	1274.50	1173.94
18.18	-300.57	-482.22	-101.88	1275.01	1172.80
18.19	-301.70	-484.06	-101.75	1274.72	1173.75
18.20	-300.81	-483.46	-101.63	1274.36	1175.63
18.21	-301.86	-482.54	-101.73	1273.68	1174.15
18.22	-300.48	-482.46	-102.09	1273.07	1173.72
18.23	-301.55	-482.75	-101.69	1275.18	1173.66
18.24	-300.48	-481.85	-101.55	1274.95	1174.22
18.25	-300.79	-482.74	-101.75	1274.54	1173.25
18.26	-301.26	-482.69	-101.90	1273.61	1173.68
18.27	-301.23	-483.74	-101.90	1274.27	1173.81
18.28	-301.64	-482.73	-101.48	1273.13	1173.88
18.29	-301.37	-482.05	-101.57	1273.20	1173.87
18.30	-300.58	-481.82	-102.02	1273.44	1173.62
18.31	-302.06	-482.71	-101.86	1274.12	1174.75
18.32	-301.87	-482.94	-101.53	1273.98	1173.68
18.33	-302.30	-483.62	-101.65	1274.81	1173.72
18.34	-301.42	-483.17	-101.84	1273.87	1173.57
18.35	-301.56	-481.06	-101.95	1272.29	1174.17
18.36	-300.79	-483.25	-101.56	1273.62	1173.35
18.37	-301.08	-483.10	-101.44	1273.80	1172.73
18.38	-301.67	-482.36	-101.90	1274.76	1173.36
18.39	-301.49	-483.53	-101.86	1273.52	1173.31
18.40	-301.51	-483.05	-101.53	1273.27	1173.37
18.41	-301.74	-485.75	-101.54	1273.77	1173.61
18.42	-301.47	-483.56	-101.55	1273.99	1173.13
18.43	-302.34	-484.22	-101.95	1272.95	1173.34
18.44	-300.60	-483.44	-101.58	1273.01	1173.07
18.45	-300.59	-483.83	-101.26	1272.25	1173.28
18.46	-301.12	-482.64	-101.72	1272.64	1172.42
18.47	-302.30	-483.81	-101.88	1277.36	1171.77
18.48	-301.47	-482.57	-101.70	1273.10	1173.33
18.49	-302.33	-483.61	-101.45	1272.97	1173.14
18.50	-301.23	-484.28	-101.33	1273.49	1172.99
18.51	-301.13	-484.65	-101.76	1275.45	1172.42
18.52	-301.41	-485.41	-101.52	1274.40	1172.72
18.53	-301.44	-484.51	-101.34	1271.12	1172.49
18.54	-301.67	-484.03	-101.53	1273.14	1172.31
18.55	-303.90	-483.40	-101.59	1273.01	1172.53
18.56	-303.20	-483.20	-101.70	1273.88	1172.75
18.57	-302.28	-484.79	-101.40	1273.50	1172.71
18.58	-302.00	-485.48	-101.11	1274.95	1172.38
18.59	-302.58	-483.28	-101.66	1273.99	1172.92
18.60	-301.84	-484.59	-101.60	1272.97	1172.99
18.61	-300.94	-483.67	-101.55	1273.04	1171.93
18.62	-301.63	-482.96	-101.29	1273.02	1172.22
18.63	-302.52	-484.49	-101.46	1274.73	1172.51
18.64	-302.43	-484.98	-101.60	1274.26	1172.58
18.65	-302.16	-485.88	-101.50	1272.89	1171.34
18.66	-303.21	-484.14	-101.24	1273.21	1172.08
18.67	-303.57	-484.84	-101.39	1273.04	1172.04
18.68	-300.74	-484.40	-101.51	1271.32	1172.15
18.69	-302.58	-484.89	-101.50	1271.65	1172.41
18.70	-301.95	-485.27	-101.14	1272.43	1172.88
18.71	-302.76	-485.65	-101.33	1273.45	1172.76
18.72	-302.49	-484.44	-101.61	1274.10	1171.81
18.73	-303.20	-485.16	-101.42	1273.44	1171.87
18.74	-302.17	-484.29	-101.27	1274.12	1171.80
18.75	-301.90	-483.55	-101.22	1273.72	1172.22
18.76	-301.67	-483.40	-101.47	1272.67	1171.50
18.77	-301.48	-483.86	-101.76	1273.05	1173.14
18.78	-301.89	-483.81	-101.27	1272.79	1172.38
18.79	-302.86	-484.87	-101.23	1275.29	1172.49
18.80	-302.00	-484.72	-101.45	1273.62	1172.38
18.81	-302.38	-484.88	-101.48	1273.88	1172.95
18.82	-301.26	-484.22	-101.38	1273.32	1173.96
18.83	-302.70	-484.57	-101.15	1274.01	1172.78
18.84	-302.19	-484.59	-101.34	1273.24	1172.67
18.85	-302.81	-484.34	-101.71	1273.02	1172.89
18.86	-302.52	-484.02	-101.35	1273.93	1173.07
18.87	-302.56	-483.87	-101.28	1275.35	1173.28
18.88	-302.18	-483.33	-101.33	1274.09	1173.10
18.89	-302.23	-484.02	-101.59	1273.55	1173.16
18.90	-302.15	-483.18	-101.55	1274.54	1172.95
18.91	-302.66	-483.37	-101.26	1274.59	1173.10
18.92	-301.76	-484.06	-101.43	1274.26	1173.45
18.93	-302.37	-483.71	-101.81	1274.09	1173.31
18.94	-301.78	-483.99	-101.52	1274.43	1172.33
18.95	-301.51	-483.66	-101.38	1274.49	1173.25
18.96	-302.32	-483.37	-101.39	1273.90	1173.08
18.97	-301.96	-483.76	-101.67	1273.10	1173.24
18.98	-301.78	-483.54	-101.78	1275.20	1173.06
18.99	-301.83	-482.74	-101.44	1275.25	1173.31
19.00	-301.44	-481.44	-101.53	1274.37	1173.76
19.01	-301.12	-482.92	-101.82	1274.85	1173.26
19.02	-301.66	-483.25	-101.83	1274.16	1173.73
19.03	-302.32	-482.97	-101.65	1273.44	1173.73
19.04	-301.75	-482.53	-101.52	1273.08	1173.37
19.05	-301.93	-482.67	-101.74	1273.74	1173.80
19.06	-301.77	-481.96	-102.14	1274.15	1173.64
